TB,14,4.6,2.4,2.4,0.5,3,2.9,2.9,2.9,2.6,3.7,4.8,3.8,3.6,3.7,3.8,2.7,4.3
TB,15,0.33,0,1,1,0.4,0.25,0,0.4,0.33,0.67,1,0.67,0.5,0.75,0.33,0.33,0.67
TB,16,25,101,40,40,45,42,30,35,55,40,70,39,62,58,30,51,30
TB,17,1,1,2,2,0,0,0,1,0,2,0,2,3,4,2,1,1
TB,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TB,19,0.55,0.49,0.44,0.36,0.49,0.5,0.51,0.36,0.52,0.62,0.51,0.5,0.46,0.51,0.62,0.55,0.42
DAL,1,12,19,23,15,10,21,21,24,24,23,26,23,21,24,25,26,10
DAL,2,0.2,0.3,0.38,0.33,0.33,0.4,0.33,0.82,0.33,0.71,0.64,0.54,0.53,0.56,0.53,0.62,0.22
DAL,3,0.4,1,1,0,0,0,0,0,0.67,0,0,1,0.5,0,1,0,0.33
DAL,4,64,59,61,57,53,64,59,57,79,70,69,65,71,74,72,74,66
DAL,5,244,337,391,279,239,315,330,442,421,458,430,385,404,397,419,361,182
DAL,6,11,10,11,13,12,10,11,10,13,10,10,12,12,12,12,11,15
DAL,7,3.8,5.7,6.4,4.9,4.5,4.9,5.6,7.8,5.3,6.5,6.2,5.9,5.7,5.4,5.8,4.9,2.8
DAL,8,173,230,215,217,76,181,191,242,262,307,261,165,277,243,304,274,118
DAL,9,0.5,0.61,0.68,0.56,0.63,0.47,0.76,0.78,0.59,0.87,0.7,0.67,0.62,0.77,0.77,0.71,0.37
DAL,10,3.8,7.2,6.9,7.8,4,4.8,7.1,8.6,5.5,10.2,8.7,5.3,6.9,7.4,7.4,6.5,3
DAL,11,25,5,0,6,26,0,16,8,3,0,0,5,7,13,43,8,10
DAL,12,71,107,176,62,163,134,139,200,159,151,169,220,127,154,115,87,64
DAL,13,18,27,30,29,34,26,32,29,31,40,39,34,31,41,31,32,27
DAL,14,3.9,4,5.9,2.1,4.8,5.2,4.3,6.9,5.1,3.8,4.3,6.5,4.1,3.8,3.7,2.7,2.4
DAL,15,0,1,0.5,0.33,0,0.67,0.75,1,0.75,0.67,1,1,0.6,0.75,0.6,0.75,1
DAL,16,73,45,70,20,42,72,55,41,83,39,86,43,10,18,36,35,74
DAL,17,1,1,0,0,0,3,1,1,2,0,2,1,3,2,1,3,2
DAL,18,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
DAL,19,0.46,0.44,0.55,0.45,0.49,0.42,0.48,0.4,0.52,0.62,0.57,0.48,0.45,0.59,0.54,0.56,0.4
DEN,1,20,20,14,12,18,13,21,18,18,19,14,12,17,23,18,21,22
DEN,2,0.53,0.25,0.32,0.27,0.13,0.29,0.31,0.18,0.24,0.25,0.29,0.17,0.35,0.36,0.3,0.25,0.42
DEN,3,0,1,0,0.5,0.5,0,0.33,0.67,0.67,0,0,0,0.5,0,0.33,0.5,1
DEN,4,64,65,70,48,71,55,75,61,73,62,57,52,69,67,61,66,62
DEN,5,433,350,261,299,375,258,324,331,313,320,246,272,320,324,323,307,471
DEN,6,8,11,14,11,14,11,12,12,13,10,13,11,13,13,10,12,12
DEN,7,6.8,5.4,3.7,6.2,5.3,4.7,4.3,5.4,4.3,5.2,4.3,5.2,4.6,4.8,5.3,4.7,7.6
DEN,8,330,201,160,214,250,160,219,230,248,226,125,184,214,156,219,190,266
DEN,9,0.69,0.45,0.61,0.68,0.54,0.54,0.52,0.6,0.5,0.77,0.54,0.77,0.61,0.81,0.54,0.68,0.54
DEN,10,7.5,5.9,4.3,7.6,5.8,5,4.7,7,5.2,6.6,3.3,7.7,4.3,4.7,5.3,4.5,10.2
DEN,11,10,18,24,23,24,28,6,22,38,21,17,5,49,41,40,32,17
DEN,12,103,149,101,85,125,98,105,101,65,94,121,88,106,168,104,117,205
DEN,13,20,31,33,20,28,23,28,28,25,28,19,28,19,34,20,24,36
DEN,14,5.2,4.8,3.1,4.3,4.5,4.3,3.8,3.6,2.6,3.4,6.4,3.1,5.6,4.9,5.2,4.9,5.7
DEN,15,0,0,1,0.67,0,0,0.5,1,0,0.5,0.5,0,1,1,1,1,0.67
DEN,16,106,100,30,50,49,151,34,80,50,45,44,48,38,31,55,23,36
DEN,17,2,1,0,1,2,1,1,1,1,0,2,0,2,2,4,2,2
DEN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,19,0.56,0.54,0.57,0.42,0.55,0.48,0.54,0.43,0.57,0.48,0.38,0.46,0.5,0.55,0.39,0.55,0.52
SEA,1,19,14,23,27,15,19,24,19,27,19,22,25,16,16,19,20,22
SEA,2,0.55,0.29,0.53,0.75,0.11,0.29,0.56,0.23,0.67,0.11,0.33,0.5,0.46,0.31,0.14,0.33,0.09
SEA,3,0,0,0.67,0,0,0,0,1,0,1,0,0,1,0,0.5,0.5,1
SEA,4,49,47,69,63,49,66,63,62,70,50,63,65,53,61,73,71,70
SEA,5,253,216,420,555,396,296,404,277,421,283,372,438,287,277,333,346,402
SEA,6,8,9,8,9,13,12,13,13,12,9,13,11,10,11,12,11,13
SEA,7,5.2,4.6,6.1,8.8,8.1,4.5,6.4,4.5,6,5.7,5.9,6.7,5.4,4.5,4.6,4.9,5.7
SEA,8,177,180,308,320,245,160,191,190,263,244,307,348,241,207,200,148,205
SEA,9,0.82,0.77,0.73,0.77,0.64,0.65,0.74,0.68,0.76,0.7,0.73,0.72,0.58,0.7,0.63,0.62,0.61
SEA,10,5.9,5.5,6.7,10.7,8.8,4.4,6.6,5.1,7.3,6.8,7.7,8.1,6.2,4.4,4.8,4.5,6
SEA,11,18,17,17,0,23,37,19,22,12,31,21,19,23,31,15,35,8
SEA,12,76,36,112,235,151,136,213,87,158,39,65,90,46,70,133,198,197
SEA,13,19,14,23,33,21,30,34,25,34,14,23,22,14,14,31,38,36
SEA,14,4,2.6,4.9,7.1,7.2,4.5,6.3,3.5,4.6,2.8,2.8,4.1,3.3,5,4.3,5.2,5.5
SEA,15,0,0,0.4,0.75,0,0.2,0.5,0.67,1,0.5,0.6,0.5,0.67,1,0.5,0.4,0
SEA,16,77,106,47,76,85,44,68,25,34,46,10,42,35,79,35,25,20
SEA,17,1,3,1,1,1,1,2,1,1,1,2,2,2,1,1,0,2
SEA,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,19,0.44,0.36,0.53,0.55,0.37,0.49,0.57,0.44,0.58,0.38,0.47,0.51,0.35,0.45,0.58,0.56,0.59
